"","sale_head","price","price_sqm","created","floor_size","level_condo","num_bed","num_bath","condo_name","zone","near_lo_type1","near_lo_name1","near_lo_dist1","near_lo_type2","near_lo_name2","near_lo_dist2","near_lo_type3","near_lo_name3","near_lo_dist3","near_lo_type4","near_lo_name4","near_lo_dist4","near_lo_type5","near_lo_name5","near_lo_dist5","near_lo_type6","near_lo_name6","near_lo_dist6","owner","longitude","latitude","list_link"
"534","Condo for sale, The Privacy Ratchada-Sutthisan, size 28.39 sqm., 7th floor, price 2.49 million, near mrt Suthisan, beautiful room.","฿2,490,000","(88,929 B./Sq.m.)","Created 2022-07-11 21:38","28 Sq.m.","Level 7","1 Bedrooms","1 Bedrooms","Condo The Privacy Ratchada - Sutthisan","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Sutthisan","1.6 Km.","living_hospital","Paolohospital chokchai4","1.6 Km.","living_mall","Big C Supercenter Latphrao","2.5 Km.","living_mall","The Street Ratchada","2.8 Km.","living_mall","Big C Extra Ratchadapisek","3.0 Km.","living_academy","University of the Thai Chamber of Commerce","3.3 Km.","Real estate 655",100.589381,13.7890307,"https://www.livinginsider.com/livingdetail_en/1187656/Condo-for-sale-The-Privacy-Ratchada-Sutthisan-size-28-39-sqm-7th-floor-price-2-49-million-near.html"
"535","Condo for sale, Regent Home 5, Ratchada 19, size 32 sqm., Building A, 4th floor, price 1.395 million baht, near MRT Ratchadaphisek, good price.","฿1,395,000","(43,594 B./Sq.m.)","Created 2022-07-12 22:15","32 Sq.m.","Level 4","Studio room","Studio room","Condo Regent Home Ratchada 19","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Ratchadaphisek","0.4 Km.","living_transit","MRT Lad Phrao","0.7 Km.","living_academy","St. John's University","1.6 Km.","living_mall","Union Mall","1.7 Km.","living_academy","Civil Aviation Training Center","1.9 Km.","living_mall","CentralPlaza Lardprao","2.1 Km.","Real estate 655",100.5735881,13.8005559,"https://www.livinginsider.com/livingdetail_en/1189064/Condo-for-sale-Regent-Home-5-Ratchada-19-size-32-sqm-Building-A-4th-floor-price-1-395-million.html"
"536","Condo for sale, Regent Home 5, Ratchada 19, size 32 sqm., Building A, 4th floor, price 1.395 million baht, near MRT Ratchadaphisek, good price.","฿1,395,000","(43,594 B./Sq.m.)","Created 2022-07-12 22:15","32 Sq.m.","Level 4","Studio room","Studio room","Condo Regent Home Ratchada 19","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Ratchadaphisek","0.4 Km.","living_transit","MRT Lad Phrao","0.7 Km.","living_academy","St. John's University","1.6 Km.","living_mall","Union Mall","1.7 Km.","living_academy","Civil Aviation Training Center","1.9 Km.","living_mall","CentralPlaza Lardprao","2.1 Km.","Real estate 655",100.5735881,13.8005559,"https://www.livinginsider.com/livingdetail_en/1189064/Condo-for-sale-Regent-Home-5-Ratchada-19-size-32-sqm-Building-A-4th-floor-price-1-395-million.html"
"537","Condo for sale in Lumpini Ville. Cultural Center, 31 sqm., Building C, 4th floor, price 1.77 million, beautiful room, very good condition, near Huai Khwang MRT, very good location","฿1,770,000","(57,097 B./Sq.m.)","Created 2020-02-10 15:26","31 Sq.m.","Level 4","Studio room","Studio room","Condo Lumpini Ville Cultural Center","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Huai Khwang","1.3 Km.","living_mall","The Street Ratchada","1.3 Km.","living_mall","Big C Extra Ratchadapisek","1.4 Km.","living_hospital","Piyavate Hospital","2.0 Km.","living_hospital","Rama 9 Hospital","2.4 Km.","living_mall","CentralPlaza Grand Rama 9","2.4 Km.","Real estate 655",100.5836714,13.7714562,"https://www.livinginsider.com/livingdetail_en/422072/Condo-for-sale-in-Lumpini-Ville-Cultural-Center-31-sqm-Building-C-4th-floor-price-1-77-million.html"
"538","Condo for sale, Ivy Ratchada Suthisan, size 32 sqm., Building B, 6th floor, price 2.45 million baht, near mrt Suthisan, beautiful room, well decorated.","฿2,450,000","(79,032 B./Sq.m.)","Created 2021-08-18 19:35","31 Sq.m.","Level 6","Studio room","Studio room","Condo Ivy Ratchada","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Sutthisan","0.2 Km.","living_transit","MRT Ratchadaphisek","0.9 Km.","living_academy","University of the Thai Chamber of Commerce","2.1 Km.","living_mall","The Street Ratchada","2.3 Km.","living_hospital","Paolohospital chokchai4","2.5 Km.","living_mall","Big C Extra Ratchadapisek","2.5 Km.","Real estate 655",100.5761814,13.7908635,"https://www.livinginsider.com/livingdetail_en/858005/Condo-for-sale-Ivy-Ratchada-Suthisan-size-32-sqm-Building-B-6th-floor-price-2-45-million-baht.html"
"539","Condo for sale, Chateau in Town, Ratchada 20-2, size 25.27 sqm., 3rd floor, price 1.8 million, near mrt Ratchadaphisek, beautiful room","฿1,800,000","(72,000 B./Sq.m.)","Created 2022-02-15 16:30","25 Sq.m.","Level 3","Studio room","Studio room","Condo Chateau in town Ratchada 20-2","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Sutthisan","0.4 Km.","living_transit","MRT Ratchadaphisek","0.8 Km.","living_academy","University of the Thai Chamber of Commerce","2.2 Km.","living_hospital","Paolohospital chokchai4","2.4 Km.","living_mall","The Street Ratchada","2.5 Km.","living_academy","Civil Aviation Training Center","2.6 Km.","Real estate 655",100.5757968,13.7921976,"https://www.livinginsider.com/livingdetail_en/1024629/Condo-for-sale-Chateau-in-Town-Ratchada-20-2-size-25-27-sqm-3rd-floor-price-1-8-million-near.html"
"540","Selling design Condo Ratchada, size 34.86 sqm., 7th floor, price 1.95 million, Soi 20 June, near MRT Suthisan, beautiful room","฿1,950,000","(55,714 B./Sq.m.)","Created 2022-03-24 18:17","35 Sq.m.","Level 7","1 Bedrooms","1 Bedrooms","Dsign Condo Ratchada","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Sutthisan","1.0 Km.","living_hospital","Paolohospital chokchai4","2.1 Km.","living_mall","The Street Ratchada","2.3 Km.","living_mall","Big C Extra Ratchadapisek","2.5 Km.","living_academy","University of the Thai Chamber of Commerce","2.7 Km.","living_academy","Chandrakasem Rajabhat University","3.5 Km.","Real estate 655",100.583177,13.7882031,"https://www.livinginsider.com/livingdetail_en/1066144/Selling-design-Condo-Ratchada-size-34-86-sqm-7th-floor-price-1-95-million-Soi-20-June-near-MRT.html"
"541","Condo for sale, Chapter One Eco, Ratchada-Huay Kwang, corner room, size 30.23 sq.m., floor 12A, price 3.35 million, selling at cost, the wall is not attached to other rooms. Fully furnished Plus a complete set of electrical appliances","฿3,350,000","(111,667 B./Sq.m.)","Created 2022-02-15 16:21","30 Sq.m.","Level 13","1 Bedrooms","1 Bedrooms","Condo Chapter One Eco Ratchada - Huai Khwang","Ratchadapisek, Huaikwang, Suttisan","living_mall","The Street Ratchada","0.9 Km.","living_transit","MRT Huai Khwang","1.0 Km.","living_mall","Big C Extra Ratchadapisek","1.0 Km.","living_hospital","Piyavate Hospital","2.1 Km.","living_mall","CentralPlaza Grand Rama 9","2.1 Km.","living_mall","FortuneTown","2.2 Km.","Real estate 655",100.5796085,13.7718401,"https://www.livinginsider.com/livingdetail_en/1024615/Condo-for-sale-Chapter-One-Eco-Ratchada-Huay-Kwang-corner-room-size-30-23-sq-m-floor-12A-pric.html"
"542","Condo for sale, Sap Kaew Tower Building, Huai Khwang - Ratchada, size 30 sqm., 22nd floor, price 1.2 million, near mrt Huai Khwang, nice room, good location","฿1,200,000","(40,000 B./Sq.m.)","Created 2020-12-08 22:48","30 Sq.m.","Level 22","Studio room","Studio room","Condo Subkaew Tower","Ratchadapisek, Huaikwang, Suttisan","living_mall","The Street Ratchada","0.6 Km.","living_transit","MRT Huai Khwang","0.8 Km.","living_mall","Big C Extra Ratchadapisek","0.8 Km.","living_transit","MRT Thailand Cultural Center","1.1 Km.","living_academy","University of the Thai Chamber of Commerce","2.0 Km.","living_mall","CentralPlaza Grand Rama 9","2.0 Km.","Real estate 655",100.5775604,13.7724387,"https://www.livinginsider.com/livingdetail_en/631187/Condo-for-sale-Sap-Kaew-Tower-Building-Huai-Khwang-Ratchada-size-30-sqm-22nd-floor-price-1-2.html"
"543","Condo for sale, City Room Ratchada Sutthisan, size 35 sq m., 3rd floor, price 2.69 million, near MRT Sutthisan, beautiful room, good location.","฿2,690,000","(76,857 B./Sq.m.)","Created 2022-11-19 21:19","35 Sq.m.","Level 3","1 Bedrooms","1 Bedrooms","Condo City Room Ratchada - Suttisan","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Sutthisan","0.2 Km.","living_transit","MRT Ratchadaphisek","1.0 Km.","living_academy","University of the Thai Chamber of Commerce","1.8 Km.","living_mall","The Street Ratchada","2.2 Km.","living_mall","Big C Extra Ratchadapisek","2.3 Km.","living_academy","Civil Aviation Training Center","2.4 Km.","Real estate 655",100.5725431,13.7900239,"https://www.livinginsider.com/livingdetail_en/1380172/Condo-for-sale-City-Room-Ratchada-Sutthisan-size-35-sq-m-3rd-floor-price-2-69-million-near-MRT.html"
"544","Condo for sale, 624 Condolette Ratchada 36, size 28 sq m., 7th floor, price 1.85 million, near mrt Ladprao, Central Ladprao, very nice room, good location.","฿1,850,000","(66,071 B./Sq.m.)","Created 2022-11-24 14:59","28 Sq.m.","Level 7","1 Bedrooms","1 Bedrooms","624 CondoLette Ratchada 36","Ratchadapisek, Huaikwang, Suttisan","living_academy","Chandrakasem Rajabhat University","0.4 Km.","living_hospital","Paolo Hospital Kaset","1.5 Km.","living_mall","Tesco Lotus Ladprao","1.5 Km.","living_mall","Tesco Lotus Wang Hin","1.5 Km.","living_mall","CentralPlaza Lardprao","1.8 Km.","living_mall","Union Mall","1.9 Km.","Real estate 655",100.5767494,13.8220973,"https://www.livinginsider.com/livingdetail_en/1386300/Condo-for-sale-624-Condolette-Ratchada-36-size-28-sq-m-7th-floor-price-1-85-million-near-mrt-L.html"
"545","For sale! 2.55 M THB Asher Prive Sutthisan แอชเชอร์ พรีเว่ สุทธิสาร","฿2,550,000","(90,426 B./Sq.m.)","Created 2022-04-08 08:23","28.20 Sq.m.","Level 1-4","1 Bedrooms","1 Bedrooms","Condo Asher Privé Sutthisan","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Sutthisan","0.6 Km.","living_transit","MRT Ratchadaphisek","0.9 Km.","living_hospital","Paolohospital chokchai4","2.2 Km.","living_academy","University of the Thai Chamber of Commerce","2.4 Km.","living_mall","The Street Ratchada","2.5 Km.","living_mall","Big C Extra Ratchadapisek","2.7 Km.","ThaiKdyt",100.5846929,13.7859285,"https://www.livinginsider.com/livingdetail_en/1082068/For-sale-2-55-M-THB-Asher-Prive-Sutthisan-%E0%B9%81%E0%B8%AD%E0%B8%8A%E0%B9%80%E0%B8%8A%E0%B8%AD%E0%B8%A3%E0%B9%8C-%E0%B8%9E%E0%B8%A3%E0%B8%B5%E0%B9%80%E0%B8%A7%E0%B9%88-%E0%B8%AA%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B8%B4%E0%B8%AA%E0%B8%B2%E0%B8%A3.html"
"546","ideo Ratchada-Suttisan","฿2,900,000","(100,000 B./Sq.m.)","Created 2022-11-25 09:09","29 Sq.m.","Level 10","Studio room","Studio room","Condo Ideo Ratchada - Sutthisan","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Sutthisan","0.4 Km.","living_academy","University of the Thai Chamber of Commerce","1.6 Km.","living_academy","Civil Aviation Training Center","2.2 Km.","living_mall","The Street Ratchada","2.2 Km.","living_hospital","Paolo Memorial Nawamin Hospital","2.2 Km.","living_hospital","Paolo Hospital Phaholyothin","2.2 Km.","Li Jia",100.5700394,13.7899623,"https://www.livinginsider.com/livingdetail_en/1387082/ideo-Ratchada-Suttisan.html"
"547","City Home Ratchada for sale, V3 building, 6th floor, Soi Ratchadaphisek 10, fully furnished, ready to move in, Huai Khwang, Bangkok","฿1,470,000","(49,000 B./Sq.m.)","Created 2022-05-13 14:25","30 Sq.m.","Level 6","Studio room","Studio room","Condo Supalai City Home Ratchada","Ratchadapisek, Huaikwang, Suttisan","living_mall","The Street Ratchada","0.4 Km.","living_mall","Big C Extra Ratchadapisek","0.6 Km.","living_transit","MRT Huai Khwang","0.8 Km.","living_transit","MRT Thailand Cultural Center","0.9 Km.","living_mall","CentralPlaza Grand Rama 9","1.8 Km.","living_academy","University of the Thai Chamber of Commerce","1.9 Km.","landhomethai2",100.5760011,13.7716212,"https://www.livinginsider.com/livingdetail_en/1118342/City-Home-Ratchada-for-sale-V3-building-6th-floor-Soi-Ratchadaphisek-10-fully-furnished-ready-t.html"
"548","Condo for sale, below capital Artisan Ratchada (Artisan Ratchada), large room 44 sq.m., 21st floor, convenient transportation","฿3,400,000","(77,273 B./Sq.m.)","Created 2022-02-18 11:38","44 Sq.m.","Level 21","1 Bedrooms","1 Bedrooms","Condo Artisan Ratchada","Ratchadapisek, Huaikwang, Suttisan","living_mall","The Street Ratchada","1.2 Km.","living_mall","Big C Extra Ratchadapisek","1.2 Km.","living_transit","MRT Thailand Cultural Center","1.4 Km.","living_hospital","Piyavate Hospital","1.7 Km.","living_hospital","Rama 9 Hospital","2.1 Km.","living_mall","CentralPlaza Grand Rama 9","2.1 Km.","landhomethai2",100.5826191,13.7681974,"https://www.livinginsider.com/livingdetail_en/1027221/Condo-for-sale-below-capital-Artisan-Ratchada-Artisan-Ratchada-large-room-44-sq-m-21st-floor.html"
"549","Condo for sale 624 CONDOLETTE RATCHADA 36 size 28 sqm.","฿1,790,000","(63,929 B./Sq.m.)","Created 2022-11-24 23:10","28 Sq.m.","Level 5-10","1 Bedrooms","1 Bedrooms","624 CondoLette Ratchada 36","Ratchadapisek, Huaikwang, Suttisan","living_academy","Chandrakasem Rajabhat University","0.4 Km.","living_hospital","Paolo Hospital Kaset","1.5 Km.","living_mall","Tesco Lotus Ladprao","1.5 Km.","living_mall","Tesco Lotus Wang Hin","1.5 Km.","living_mall","CentralPlaza Lardprao","1.8 Km.","living_mall","Union Mall","1.9 Km.","pongsiri",100.5767494,13.8220973,"https://www.livinginsider.com/livingdetail_en/1386959/Condo-for-sale-624-CONDOLETTE-RATCHADA-36-size-28-sqm-.html"
"550","✅ For Sale D Mark Condo @ Sutthisan Nearby MRT Sutthisan","฿2,290,000","(76,333 B./Sq.m.)","Created 2022-11-24 21:09","30 Sq.m.","Level 8","1 Bedrooms","1 Bedrooms","Condo D Mark Condo Sutthisan","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Sutthisan","1.0 Km.","living_hospital","Paolohospital chokchai4","1.9 Km.","living_mall","The Street Ratchada","2.6 Km.","living_academy","University of the Thai Chamber of Commerce","2.8 Km.","living_mall","Big C Extra Ratchadapisek","2.8 Km.","living_academy","Chandrakasem Rajabhat University","3.1 Km.","Kozy Room",100.6058737,13.6598518,"https://www.livinginsider.com/livingdetail_en/1386836/-For-Sale-D-Mark-Condo-Sutthisan-Nearby-MRT-Sutthisan.html"
"551","Sale below assessment price! Life Ratchadapisek, right on Ratchada Road, 30th floor, corner room, good view","฿5,900,000","(Stock ID : 78391)","Created 2022-06-22 17:32","56.06 Sq.m.","Level 21-50","2 Bedrooms","2 Bedrooms","Condo Life Ratchadapisek","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Huai Khwang","0.5 Km.","living_transit","MRT Sutthisan","0.8 Km.","living_mall","The Street Ratchada","1.4 Km.","living_mall","Big C Extra Ratchadapisek","1.6 Km.","living_academy","University of the Thai Chamber of Commerce","1.6 Km.","living_hospital","Paolo Memorial Nawamin Hospital","2.8 Km.","KwangLalana",100.5745872,13.7829619,"https://www.livinginsider.com/livingdetail_en/1163425/Sale-below-assessment-price-Life-Ratchadapisek-right-on-Ratchada-Road-30th-floor-corner-room-go.html"
"552","Sale Life Life Ratchadapisek, 2 bedrooms, 1 bathroom, 46.24 sq.m., 4.6 million, Pls call 090-9193641 G.","฿4,600,000","(99,481 B./Sq.m.)","Created 2022-11-13 14:18","46.24 Sq.m.","Level 11-20","2 Bedrooms","2 Bedrooms","Condo Life Ratchadapisek","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Huai Khwang","0.5 Km.","living_transit","MRT Sutthisan","0.8 Km.","living_mall","The Street Ratchada","1.4 Km.","living_mall","Big C Extra Ratchadapisek","1.6 Km.","living_academy","University of the Thai Chamber of Commerce","1.6 Km.","living_hospital","Paolo Memorial Nawamin Hospital","2.8 Km.","Jeerapon_Pakutsa",100.5745872,13.7829619,"https://www.livinginsider.com/livingdetail_en/1371208/Sale-Life-Life-Ratchadapisek-2-bedrooms-1-bathroom-46-24-sq-m-4-6-million-Pls-call-090-9193641.html"
"553","Sale Rhythm Ratchada Huai Khwang (Huay Kwang intersection), 1 bedroom, 1 bathroom, 46 sq m, 5.2 million, call 090-9193641 G.","฿5,200,000","(113,043 B./Sq.m.)","Created 2022-11-13 14:28","46 Sq.m.","Level 11-20","1 Bedrooms","1 Bedrooms","Condo Rhythm Ratchada - Huaikhwang","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Huai Khwang","0.1 Km.","living_mall","The Street Ratchada","0.9 Km.","living_mall","Big C Extra Ratchadapisek","1.1 Km.","living_academy","University of the Thai Chamber of Commerce","1.5 Km.","living_mall","CentralPlaza Grand Rama 9","2.3 Km.","living_mall","FortuneTown","2.4 Km.","Jeerapon_Pakutsa",100.5757355,13.7984854,"https://www.livinginsider.com/livingdetail_en/1371226/Sale-Rhythm-Ratchada-Huai-Khwang-Huay-Kwang-intersection-1-bedroom-1-bathroom-46-sq-m-5-2-mill.html"
"554","Sell Life@Ratchada-Suthisa, next to MRT, New Renovated, 60 sq m, 1 bedroom, 2 bathroom, call 090-9193641 Jee","฿4,800,000","(80,972 B./Sq.m.)","Created 2022-11-18 11:42","59.28 Sq.m.","Level 11-20","1 Bedrooms","1 Bedrooms","Condo Life @ Ratchada - Sutthisan","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Sutthisan","0.1 Km.","living_transit","MRT Ratchadaphisek","0.9 Km.","living_academy","University of the Thai Chamber of Commerce","2.0 Km.","living_mall","The Street Ratchada","2.3 Km.","living_mall","Big C Extra Ratchadapisek","2.5 Km.","living_academy","Civil Aviation Training Center","2.6 Km.","Jeerapon_Pakutsa",100.5746579,13.7909369,"https://www.livinginsider.com/livingdetail_en/1378113/Sell-LifeRatchada-Suthisa-next-to-MRT-New-Renovated-60-sq-m-1-bedroom-2-bathroom-call-090-919.html"
"555","Sell Rhythm Ratchda Huaikhwang, Huai Khwang Intersection, 1 bedroom, 1 bathroom, 46 sq m, 4.9 million, Pls call 090-9193641 G","฿4,900,000","(106,522 B./Sq.m.)","Created 2022-11-13 12:46","46 Sq.m.","Level 11-20","1 Bedrooms","1 Bedrooms","Condo Rhythm Ratchada - Huaikhwang","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Huai Khwang","0.1 Km.","living_mall","The Street Ratchada","0.9 Km.","living_mall","Big C Extra Ratchadapisek","1.1 Km.","living_academy","University of the Thai Chamber of Commerce","1.5 Km.","living_mall","CentralPlaza Grand Rama 9","2.3 Km.","living_mall","FortuneTown","2.4 Km.","Jeerapon_Pakutsa",100.5757355,13.7984854,"https://www.livinginsider.com/livingdetail_en/1371097/Sell-Rhythm-Ratchda-Huaikhwang-Huai-Khwang-Intersection-1-bedroom-1-bathroom-46-sq-m-4-9-millio.html"
"556","Sell Rhythm Ratchada, next to MRT 3.29 million, 1 bedroom, 36 square meters, call 090-9193641 Jee","฿3,290,000","(94,000 B./Sq.m.)","Created 2022-11-04 10:46","35 Sq.m.","Level 11-20","1 Bedrooms","1 Bedrooms","Condo Rhythm Ratchada","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Ratchadaphisek","0.1 Km.","living_transit","MRT Lad Phrao","0.9 Km.","living_transit","MRT Sutthisan","1.0 Km.","living_academy","St. John's University","2.1 Km.","living_transit","MRT Huai Khwang","2.2 Km.","living_mall","Union Mall","2.2 Km.","Jeerapon_Pakutsa",100.5757355,13.7984854,"https://www.livinginsider.com/livingdetail_en/1358023/Sell-Rhythm-Ratchada-next-to-MRT-3-29-million-1-bedroom-36-square-meters-call-090-9193641-Jee.html"
"557","Ivy Ampio for sale, 2 bedrooms, bathrooms, 81 sq.m., 16.1 million** Pls call 090-9193641 Jee","฿16,100,000","(196,341 B./Sq.m.)","Created 2022-11-05 11:51","82 Sq.m.","Level 11-20","2 Bedrooms","2 Bedrooms","Condo Ivy Ampio","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Thailand Cultural Center","0.4 Km.","living_mall","FortuneTown","0.6 Km.","living_mall","CentralPlaza Grand Rama 9","0.6 Km.","living_mall","Big C Extra Ratchadapisek","0.7 Km.","living_transit","MRT Phra Ram 9","0.7 Km.","living_mall","The Street Ratchada","0.9 Km.","Jeerapon_Pakutsa",100.5683282,13.7630933,"https://www.livinginsider.com/livingdetail_en/1359533/Ivy-Ampio-for-sale-2-bedrooms-bathrooms-81-sq-m-16-1-million-Pls-call-090-9193641-Jee.html"
"558","Noble Revolve Ratchada 2 for sale, beautiful decoration, 2 bedrooms, 1 bathroom ** 6.2 million, call 090-9193641 G.","฿6,200,000","(160,207 B./Sq.m.)","Created 2022-11-06 16:15","38.70 Sq.m.","Level 11-20","2 Bedrooms","2 Bedrooms","Condo Noble Revolve Ratchada 2","Ratchadapisek, Huaikwang, Suttisan","living_transit","MRT Thailand Cultural Center","0.3 Km.","living_mall","CentralPlaza Grand Rama 9","0.6 Km.","living_mall","Big C Extra Ratchadapisek","0.7 Km.","living_transit","MRT Phra Ram 9","0.7 Km.","living_mall","FortuneTown","0.7 Km.","living_mall","The Street Ratchada","0.9 Km.","Jeerapon_Pakutsa",100.5691682,13.7631659,"https://www.livinginsider.com/livingdetail_en/1360859/Noble-Revolve-Ratchada-2-for-sale-beautiful-decoration-2-bedrooms-1-bathroom-6-2-million-call.html"
